"型号品名";"规格";"加工要求";"单位";"进货价";"销售价";"类别";"品牌";"goodsID"
"QCK1-117阿忒拉斯裥棉床笠";"180*200*30";"H2-9082B";"件";"414.00";"1632.00";"床上用品";"慕思.凯奇";"3401"
"QCK1-093床品4件套";"180*200";"被套250*240+床笠180*200+2枕套52*85";"套";"0.00";"3712.00";"床上用品";"慕思.凯奇";"5870"
"QCK1-198纵横驰骋裥棉床笠";"180*200*30";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"4065"
"QCK1-093哈得斯贴芯被胆";"220*240";"1800棉#";"件";"319.00";"798.00";"床上用品";"慕思.凯奇";"670"
"QCK1-156瑞士床上用品4件套";"180*200";"被套1/265*245+枕套2/52*75+裥棉床笠1配22公分床垫";"套";"1209.32";"4536.00";"床上用品";"慕思.凯奇";"3733"
"QCK1-011床品4件套";"200*230";;"套";"0.00";"1906.00";"床上用品";"慕思.凯奇";"6856"
"QCK1-156瑞士裥棉床笠";"150*200*26";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"7774"
"QCK1-219裥棉床笠";"90*200*25";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"5699"
"QCK1-210简爱裥棉床笠";"150*200*30";;"件";"401.88";"1242.00";"床上用品";"慕思.凯奇";"3635"
"QCK1-177双喜临门被套";"240*220";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"6359"
"QCK1-213床品3件套";"220*240";"被套220*240+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6619"
"QCK1-082被套";"265*245";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"6590"
"QCK1-213维纳斯裥棉床笠";"90*200*20";;"件";"0.00";"1360.00";"床上用品";"慕思.凯奇";"4421"
"QCK1-212金玉满堂单层床笠";"180*200";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"6977"
"QCK1-210床品3件套";"180*200";"被套250*240+2枕套52*85";"套";"0.00";"1798.00";"床上用品";"慕思.凯奇";"6637"
"QCK1-237小方枕套";"45*45";;"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"8469"
"QCK1-163甜蜜蜜被套";"265*245";;"件";"480.00";"1659.00";"床上用品";"慕思.凯奇";"2181"
"QCK1-205银元宝被套";"200*230";;"件";"0.00";"998.00";"床上用品";"慕思.凯奇";"6773"
"QCK1-093哈得斯裥棉床笠";"90*200";;"件";"0.00";"908.00";"床上用品";"慕思.凯奇";"4562"
"QCK1-081波塞冬信封枕套";"52*85";;"个";"89.50";"224.00";"床上用品";"慕思.凯奇";"2408"
"QCK1-0103菲碧裥棉床笠";"180*200*25";;"件";"414.00";"1360.00";"床上用品";"慕思.凯奇";"689"
"QCK1-222枕套";"48*75";;"个";"0.00";"131.50";"床上用品";"慕思.凯奇";"6998"
"QCK1-217床笠";"180*200*30";"K-KA067";"套";"414.00";"2176.00";"床上用品";"慕思.凯奇";"4903"
"QCK1-183帝王风范被套";"250*240";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"4441"
"QCK1-082七孔棉枕芯";"52*85";;"个";"120.00";"378.00";"床上用品";"慕思.凯奇";"2400"
"QCK1-218裥棉床笠";"180*200*30";"9022";"件";"414.00";"0.00";"床上用品";"慕思.凯奇";"4316"
"QCK1-207伦敦桥枕套";"52*91";;"个";"76.50";"259.00";"床上用品";"慕思.凯奇";"2856"
"QCK1-156瑞士被套";"265*245";;"件";"662.00";"1655.00";"床上用品";"慕思.凯奇";"2455"
"QCK1-081波塞冬裥棉床笠";"120*200*15";;"件";"0.00";"1035.00";"床上用品";"慕思.凯奇";"8354"
"QCK1-172俄罗斯方块贴芯被胆";"250*240";;"件";"366.52";"1176.00";"床上用品";"慕思.凯奇";"2752"
"QCK1-伊丽莎白床笠";"D=210";;"件";"669.00";"2312.00";"床上用品";"慕思.凯奇";"696"
"QCK1-183帝王风范裥棉床笠";"200*200*25";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"8433"
"QCK1-117阿忒拉斯盖被";"200*230";;"件";"0.00";"2100.00";"床上用品";"慕思.凯奇";"7653"
"QCK1-183床品6件套";"180*200";"被套265*245/枕套枕芯52*91/床笠180*200*25";"套";"0.00";"3844.00";"床上用品";"慕思.凯奇";"5173"
"QCK1-210简爱床上用品6件套";"150*200";"被套1/230*200+枕套.枕芯各2/52*91+裥棉床笠1配25公分床垫";"套";"1208.34";"4148.00";"床上用品";"慕思.凯奇";"3505"
"QCK1-226被套";"265*245";;"套";"0.00";"1470.00";"床上用品";"慕思.凯奇";"5862"
"QCK1-198纵横驰骋枕套";"35*55";;"个";"0.00";"184.00";"床上用品";"慕思.凯奇";"6929"
"QCK1-128被套";"265*250";;"件";"490.86";"0.00";"床上用品";"慕思.凯奇";"2848"
"QCK1-093哈得斯被套";"270*250";"H2-9082B/做圆边";"件";"462.00";"1596.00";"床上用品";"慕思.凯奇";"662"
"QCK1-156瑞士裥棉床笠";"160*180*25";"9082色";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"4032"
"QCK1-223裥棉床笠";"180*200*35";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"7040"
"QCK1-219枕芯";"52*85";;"件";"0.00";"315.00";"床上用品";"慕思.凯奇";"5005"
"QCK1-210简爱枕套";"44*60";"颜色1：C097 颜色2:9082";"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"4022"
"BCK1-082靠包外套";"常规";"K2-A031";"件";"0.00";"629.50";"床上用品";"慕思.凯奇";"4817"
"QCK1-223B小抱枕套";"45*45";;"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"7560"
"BCK1-117床架外套";"180*200";"K2-K135";"个";"1092.00";"3423.00";"床上用品";"慕思.凯奇";"7528"
"QCK1-213维纳斯枕套";"48*74";"颜色1:K2-163，颜色2:9082";"个";"88.20";"296.50";"床上用品";"慕思.凯奇";"3517"
"QCK1-081波塞冬被套";"250*240";"K3-9022/直角";"件";"565.00";"2191.00";"床上用品";"慕思.凯奇";"3667"
"QCK1-232枕套";"52*85";;"个";"70.00";"175.00";"床上用品";"慕思.凯奇";"7204"
"QCK1-223床品3件套";"180*200";"被套220*240+2枕套48*75";"套";"0.00";"1733.00";"床上用品";"慕思.凯奇";"6559"
"QCK1-093哈得斯双色枕套";"52*75";"颜色1：A034颜色2：:9082颜色3:9082";"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"4484"
"QCK1-081波塞冬盖被";"230*230";"做直角";"件";"0.00";"2100.00";"床上用品";"慕思.凯奇";"8019"
"QCK1-221裥棉床笠";"150*200*30";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"5427"
"QCK1-117阿忒拉斯床上用品4件套";"180*200";"盖被1+枕套2+裥棉床笠1";"套";"1388.00";"4544.00";"床上用品";"慕思.凯奇";"2258"
"QCK1-005乳胶床垫外套款床笠";"90*200";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"7119"
"QCK1-103菲碧盖被";"298*250";;"件";"0.00";"2932.00";"床上用品";"慕思.凯奇";"4590"
"QCK1-217枕套";"48*75";;"个";"0.00";"131.50";"床上用品";"慕思.凯奇";"6382"
"QCK1-082马德里盖被款被套";"250*240";"做直角";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"5053"
"QCK1-213床品6件套";"180*200";"枕套枕芯各2/52*91/被套265*245/床笠180*200*25";"套";"0.00";"4882.00";"床上用品";"慕思.凯奇";"4945"
"QCK1-222床笠";"150*200*28";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"7822"
"QCK1-198纵横驰骋床上用品7件套";"180*200";"被套被胆各1/265*245/枕套枕芯各2/52*91/床笠配23公分床垫";"套";"1651.00";"5622.00";"床上用品";"慕思.凯奇";"4266"
"QCK1-223枕套";"48*75";;"件";"0.00";"131.50";"床上用品";"慕思.凯奇";"6568"
"QCK1-243床笠";"180*200*25";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"8261"
"QCK1-217床笠";"200*220*25";;"套";"0.00";"1242.00";"床上用品";"慕思.凯奇";"7207"
"QCK1-183帝王风范枕套";"48*74";"颜色1:K122,颜色2:9082";"个";"53.90";"190.00";"床上用品";"慕思.凯奇";"3515"
"QCK1-117阿忒拉斯盖被";"265*245";"3200#棉";"件";"840.00";"2512.00";"床上用品";"慕思.凯奇";"2390"
"凯奇七孔棉枕芯";"48*74";;"个";"0.00";"315.00";"床上用品";"慕思.凯奇";"7551"
"QCK1-198纵横驰骋被套";"245*240";;"件";"0.00";"1312.00";"床上用品";"慕思.凯奇";"8365"
"QCK1-208美国绅士枕套";"48*74";;"个";"0.00";"173.00";"床上用品";"慕思.凯奇";"5894"
"QCK1-156瑞士七孔棉枕芯";"52*85";;"个";"120.00";"378.00";"床上用品";"慕思.凯奇";"2392"
"QCK1-007单层防水床笠";"180*200*28";;"件";"0.00";"900.00";"床上用品";"慕思.凯奇";"4289"
"QCK1-219被套";"250*240";;"件";"0.00";"1313.00";"床上用品";"慕思.凯奇";"5003"
"QCK1-210简爱被套";"250*240";;"件";"0.00";"1103.00";"床上用品";"慕思.凯奇";"4722"
"QCK1-172俄罗斯方块裥棉床笠";"180*200*32";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"7754"
"QCK1-137B被套";"240*220";"K101";"件";"438.96";"1560.00";"床上用品";"慕思.凯奇";"3410"
"KB-82床架外套";"180*200";"A015";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"4803"
"BCK1-117床架外套";"180*200";"K096/K-1+25";"个";"1092.00";"3423.00";"床上用品";"慕思.凯奇";"4851"
"QCK1-213维纳斯被套";"250*240";;"件";"673.20";"1733.00";"床上用品";"慕思.凯奇";"2446"
"QCK1-189乘风破浪裥棉床笠";"180*200*36";"H2-9082B";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"5158"
"QCK1-117阿忒拉斯裥棉床笠";"180*200*35";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"8380"
"QCK1-222床品8件套";"150*190";"2被套220*240+4枕套52*85+2床笠150*190";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6896"
"QCK1-198纵横驰骋裥棉床笠";"200*200*25";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"8432"
"QCK1-093哈得斯贴芯被胆";"240*200";"1800#";"件";"337.21";"1176.00";"床上用品";"慕思.凯奇";"3650"
"QCK1-081波塞冬盖被";"270*250";"安溪摆场";"件";"727.00";"2512.00";"床上用品";"慕思.凯奇";"2960"
"QCK1-156瑞士床上用品4件套";"200*200";"被套265*245+床笠200*200+2枕套52*91";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6903"
"QCK1-095考伊斯盖被";"270*250";"安溪摆场";"件";"727.00";"2512.00";"床上用品";"慕思.凯奇";"2951"
"QCK1-237床笠";"180*200*30";;"件";"0.00";"1242.00";"床上用品";"慕思.凯奇";"8504"
"QCK1-082马德里盖被";"270*250";"做5000棉#加厚QCK1-081盖被圆边/6.24KG";"件";"934.00";"2932.00";"床上用品";"慕思.凯奇";"640"
"QCK1-137B床上用品7件套";"180*200";"被套1+被胆1+裥棉床笠1+枕套.枕芯各2/全改K101";"套";"1512.19";"5440.00";"床上用品";"慕思.凯奇";"3408"
"QCK1-210床品4件套";"180*200";"2床笠180*200*25+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"5630"
"QCK1-119都兰被套";"250*240";;"件";"0.00";"1370.00";"床上用品";"慕思.凯奇";"8351"
"QCK1-205银元宝裥棉床笠";"180*200*25";;"件";"414.00";"1035.00";"床上用品";"慕思.凯奇";"2763"
"QCK1-081波塞冬裥棉床笠";"180*200";"配22公分床垫使用/现代摆场";"件";"414.00";"1360.00";"床上用品";"慕思.凯奇";"2850"
"QCK1-172俄罗斯方块床上用品7件套";"180*200";"被套.被胆各1/265*245+枕套.枕芯各2/52*91+裥棉床笠1配23公分床垫";"套";"1662.00";"5810.00";"床上用品";"慕思.凯奇";"3730"
"QCK1-108伊丽莎白被套";"280*240";;"件";"626.00";"2060.00";"床上用品";"慕思.凯奇";"2836"
"QCK1-230小方抱枕套B";"45*45";;"个";"30.00";"75.00";"床上用品";"慕思.凯奇";"6690"
"QCK1-217床品4件套";"180*200";"被套220*240+床笠180*200*25+2枕套48*75";"套";"0.00";"2768.00";"床上用品";"慕思.凯奇";"6462"
"QCK1-198纵横驰骋床上用品4件套";"180*200";"2枕套52*91+被套265*245+床笠180*200*25";"套";"0.00";"3572.00";"床上用品";"慕思.凯奇";"5772"
"QCK1-162贴芯被胆";"265*245";"停产";"件";"340.00";"1176.00";"床上用品";"慕思.凯奇";"2767"
"QCK1-218裥棉床笠";"180*200*35";;"件";"414.00";"0.00";"床上用品";"慕思.凯奇";"6663"
"QCK1-208美国绅士床上用品7件套";"180*200";"被套+被胆各1/265*245+枕套+枕芯各2/52*91+裥棉床笠9022色配22公分高床垫使用";"套";"0.00";"5366.00";"床上用品";"慕思.凯奇";"2694"
"QCK1-156瑞士双色枕套";"74*48";"成品尺寸";"个";"107.00";"363.00";"床上用品";"慕思.凯奇";"2185"
"QCK1-131贴芯被胆";"180*200";;"件";"340.00";"1176.00";"床上用品";"慕思.凯奇";"2429"
"QCK1-248枕套";"52*85";;"个";"0.00";"220.00";"床上用品";"慕思.凯奇";"8124"
"QCK1-222床品3件套";"250*240";"被套250*240+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6422"
"QCK1-172俄罗斯方块枕套";"48*74";;"个";"0.00";"210.00";"床上用品";"慕思.凯奇";"6886"
"QCK1-108伊丽莎白小方抱枕套";"45*45";"9022";"个";"76.50";"252.00";"床上用品";"慕思.凯奇";"2826"
"QCK1-137B信封枕套";"52*75";"颜色1；K101";"个";"87.00";"294.00";"床上用品";"慕思.凯奇";"3652"
"QCK1-218枕套";"52*85";"A057";"个";"52.50";"129.00";"床上用品";"慕思.凯奇";"4061"
"QCK1-189乘风破浪贴芯被胆";"250*240";;"件";"0.00";"1176.00";"床上用品";"慕思.凯奇";"4138"
"QCK1-117阿忒拉斯裥棉床笠";"90*200";"分体床笠";"件";"264.00";"908.00";"床上用品";"慕思.凯奇";"714"
"QCK1-221床品3件套";"250*240";"被套250*240+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6897"
"QCK1-198纵横驰骋裥棉床笠";"200*220*25";"9081色";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"4024"
"QCK1-093哈得斯贴芯被胆";"288*250";"3200棉#";"件";"535.00";"1680.00";"床上用品";"慕思.凯奇";"664"
"QCK1-200超速梦想七孔棉枕芯";"52*91";;"个";"109.00";"378.00";"床上用品";"慕思.凯奇";"3723"
"QCK1-011床品4件套";"220*240";;"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6161"
"QCK1-156瑞士裥棉床笠";"200*220*35";;"件";"0.00";"1552.00";"床上用品";"慕思.凯奇";"7753"
"QCK1-219裥棉床笠";"180*200";"K3-K101";"件";"414.00";"1035.00";"床上用品";"慕思.凯奇";"5517"
"QCK1-210简爱裥棉床笠";"180*190*22";;"件";"401.88";"1360.00";"床上用品";"慕思.凯奇";"3395"
"QCK1-177双喜临门被套";"265*245";;"件";"609.00";"1523.00";"床上用品";"慕思.凯奇";"4355"
"QCK1-213床品3件套";"265*245";"2枕套52*91 +被套265*245";"套";"0.00";"2766.00";"床上用品";"慕思.凯奇";"5792"
"QCK1-213维纳斯裥棉床笠";"120*200*20";;"件";"0.00";"1360.00";"床上用品";"慕思.凯奇";"4420"
"QCK1-210床品3件套";"180*200";"被套240*220+2枕套52*85";"套";"0.00";"1798.00";"床上用品";"慕思.凯奇";"5778"
"QCK1-200裥棉床笠";"150*200*22";"K113";"件";"0.00";"1360.00";"床上用品";"慕思.凯奇";"5064"
"QCK1-205银元宝被套";"220*240";;"件";"0.00";"998.00";"床上用品";"慕思.凯奇";"6770"
"QCK1-093哈得斯裥棉床笠";"150*200*25";;"件";"0.00";"1035.00";"床上用品";"慕思.凯奇";"4485"
"QCK1-081波塞冬信封枕套";"67*48";;"个";"87.00";"294.00";"床上用品";"慕思.凯奇";"1729"
"QCK1-103菲碧档案枕套";"48*74";;"个";"0.00";"224.00";"床上用品";"慕思.凯奇";"6986"
"QCK1-222枕套";"52*91";;"个";"0.00";"131.50";"床上用品";"慕思.凯奇";"5814"
"QCK1-217床笠";"180*200*25";"K101";"套";"414.00";"1035.00";"床上用品";"慕思.凯奇";"3884"
"QCK1-183帝王风范被套";"220*240";"K067";"件";"0.00";"1348.00";"床上用品";"慕思.凯奇";"4163"
"QCK1-082七孔棉枕芯";"52*91";;"个";"120.00";"378.00";"床上用品";"慕思.凯奇";"646"
"QCK1-156瑞士被套";"240*220";;"件";"643.00";"1655.00";"床上用品";"慕思.凯奇";"2184"
"QCK1-081波塞冬裥棉床笠";"120*200";;"件";"0.00";"1035.00";"床上用品";"慕思.凯奇";"7978"
"QCK1-172俄罗斯方块贴芯被胆";"220*240";"1800棉#2.32KG";"件";"319.00";"798.00";"床上用品";"慕思.凯奇";"758"
"QCK1-108伊丽莎白被单";"270*260";"K3-102";"件";"0.00";"808.00";"床上用品";"慕思.凯奇";"6393"
"QCK1-183帝王风范裥棉床笠";"180*200*30";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"8103"
"QCK1-117阿忒拉斯盖被";"220*240";"盖被款被套";"件";"0.00";"2100.00";"床上用品";"慕思.凯奇";"7105"
"QCK1-183床品6件套";"90*200";"被套被胆各1/265*245/枕套2/52*91/分体床笠2";"套";"0.00";"5088.00";"床上用品";"慕思.凯奇";"4946"
"QCK1-172俄罗斯方块床上用品6件套";"180*200";"被套.被胆各2/265*245+枕套.枕芯各2/52*91";"套";"1238.72";"4178.00";"床上用品";"慕思.凯奇";"3731"
"QCK1-198纵横驰骋枕套";"48*75";;"个";"0.00";"184.00";"床上用品";"慕思.凯奇";"6578"
"QCK1-083盖被";"180*200";;"件";"727.00";"2512.00";"床上用品";"慕思.凯奇";"2841"
"QCK1-093哈得斯被套";"285*260";"H2-9082B";"件";"462.00";"1596.00";"床上用品";"慕思.凯奇";"661"
"QCK1-156瑞士裥棉床笠";"180*200*30";"9082色/配25公分床垫";"件";"414.00";"0.00";"床上用品";"慕思.凯奇";"4027"
"QCK1-223裥棉床笠";"180*200*30";;"件";"414.00";"1242.00";"床上用品";"慕思.凯奇";"6615"
"QCK1-219枕套";"60*40";;"件";"0.00";"131.50";"床上用品";"慕思.凯奇";"7064"
"QCK1-210简爱枕套";"31*50";"颜色1；C097，颜色2；C097";"个";"49.00";"173.00";"床上用品";"慕思.凯奇";"3718"
"QCK1-223A小抱枕套";"45*45";;"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"7559"
"BCK1-117床架外套";"150*200";"K2-A050";"个";"0.00";"3423.00";"床上用品";"慕思.凯奇";"7185"
"QCK1-213维纳斯枕套";"52*85";;"个";"94.50";"236.50";"床上用品";"慕思.凯奇";"2777"
"QCK1-196蓝月亮裥棉床笠";"180*200*25";"配22公分床垫使用";"件";"401.88";"1360.00";"床上用品";"慕思.凯奇";"2908"
"QCK1-081波塞冬被套";"285*240";"K3-9022";"件";"565.00";"2191.00";"床上用品";"慕思.凯奇";"1728"
"QCK1-232被套";"250*240";;"件";"698.00";"1745.00";"床上用品";"慕思.凯奇";"6935"
"QCK1-223床品3件套";"180*200";"被套250*240+2枕套52*85";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"5913"
"QCK1-103菲碧被套";"298*250";;"件";"462.00";"1596.00";"床上用品";"慕思.凯奇";"2988"
"QCK1-093哈得斯双色枕套";"52*85";;"个";"109.00";"286.50";"床上用品";"慕思.凯奇";"2457"
"QCK1-081波塞冬盖被";"270*250";;"件";"0.00";"2940.00";"床上用品";"慕思.凯奇";"6452"
"QCK1-221裥棉床笠";"180*200*25";;"件";"0.00";"1035.00";"床上用品";"慕思.凯奇";"5144"
"QCK1-117阿忒拉斯床上用品4件套";"180*200";"盖被1/220*240+枕套2/52*91+裥棉床笠1/180*200*30";"套";"1437.66";"4816.00";"床上用品";"慕思.凯奇";"1833"
"QCK1-227床笠";"180*200*25";;"件";"414.00";"1035.00";"床上用品";"慕思.凯奇";"7117"
"QCK1-103菲碧盖被";"298*250";"5000棉#6.24KG/盖被款被套";"件";"934.00";"2932.00";"床上用品";"慕思.凯奇";"685"
"QCK1-217枕套";"52**91";;"个";"0.00";"131.50";"床上用品";"慕思.凯奇";"4606"
"QCK1-212床品8件套";"180*200";"2枕套52*91+床单+被套265*245+2小方枕套45*45+2小方枕芯45*45";"套";"0.00";"3474.00";"床上用品";"慕思.凯奇";"5664"
"QCK1-082马德里盖被款被套";"270*250";"3200棉#/4.24KG";"件";"800.00";"2512.00";"床上用品";"慕思.凯奇";"642"
"QCK1-222床笠";"200*220*33";;"件";"0.00";"1615.00";"床上用品";"慕思.凯奇";"7298"
"QCK1-198纵横驰骋床上用品7件套";"150*190";"被套被胆各1/250*240/枕套枕芯各2/48*74/床笠配22公分床垫";"套";"0.00";"5504.00";"床上用品";"慕思.凯奇";"3914"
"QCK1-218裥棉床笠";"150*208*28";"9022";"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"4188"
"QCK1-207伦敦桥贴芯被胆";"265*245";;"件";"381.48";"1176.00";"床上用品";"慕思.凯奇";"2854"
"QCK1-223枕套";"52*91";;"件";"0.00";"131.50";"床上用品";"慕思.凯奇";"5865"
"QCK1-243枕套";"52*85";;"个";"0.00";"0.00";"床上用品";"慕思.凯奇";"8260"
"QCK1-217床笠";"200*200*25";;"套";"0.00";"1242.00";"床上用品";"慕思.凯奇";"7192"
"QCK1-183帝王风范枕套";"52*65";;"个";"58.00";"228.00";"床上用品";"慕思.凯奇";"3476"
"QCK1-117阿忒拉斯盖被";"270*250";"3200棉#";"件";"800.00";"2512.00";"床上用品";"慕思.凯奇";"709"
"凯奇七孔棉枕芯";"48*75";;"个";"109.00";"315.00";"床上用品";"慕思.凯奇";"3638"
"QCK1-205床品4件套";"150*200";"被套200*230+2枕套48*75+床笠150*200";"套";"0.00";"0.00";"床上用品";"慕思.凯奇";"6916"
"QCK1-198纵横驰骋被套";"240*230";;"件";"0.00";"0.00";"床上用品";"慕思.凯奇";"6630"
"QCK1-218贴芯被胆";"265*245";;"件";"366.52";"0.00";"床上用品";"慕思.凯奇";"3660"
"QCK1-208美国绅士枕套";"52*85";;"个";"51.00";"173.00";"床上用品";"慕思.凯奇";"2431"
"QCK1-156瑞士七孔棉枕芯";"74*48";;"个";"111.00";"378.00";"床上用品";"慕思.凯奇";"2186"
"QCK1-007单层防水床笠";"180*200*35";;"件";"268.52";"900.00";"床上用品";"慕思.凯奇";"3417"
"QCK1-219被套";"265*245";;"件";"525.00";"1313.00";"床上用品";"慕思.凯奇";"4583"
